datetime,open,high,low,close,volume
2024-10-21 13:00:00,218.575,218.73,217.85,218.18,1556056.0
2024-10-21 13:30:00,218.2192,218.4,217.91,218.21,1197152.0
2024-10-21 14:00:00,218.21,218.34,217.67,217.78,1480240.0
2024-10-21 14:30:00,217.8176,217.8176,216.94,217.54,2324227.0
2024-10-21 15:00:00,217.51,218.12,217.5,217.635,1794033.0
2024-10-21 15:30:00,217.65,218.105,217.6,217.86,1564879.0
2024-10-21 16:00:00,217.8401,218.97,217.51,218.85,4636086.0
2024-10-22 10:00:00,217.31,217.85,215.84,217.2216,7554112.0
2024-10-22 10:30:00,217.25,217.77,216.45,216.6839,4348841.0
2024-10-22 11:00:00,216.685,217.44,216.09,216.8924,3572258.0
2024-10-22 11:30:00,216.88,217.42,215.55,216.28,4446587.0
2024-10-22 12:00:00,216.3,216.43,215.88,215.9198,2023007.0
2024-10-22 12:30:00,215.91,216.29,215.26,215.62,2951151.0
2024-10-22 13:00:00,215.58,216.8,215.5,216.6241,2474360.0
2024-10-22 13:30:00,216.6499,216.84,216.3501,216.7,1503161.0
2024-10-22 14:00:00,216.684,217.46,216.3944,217.42,2204855.0
2024-10-22 14:30:00,217.42,218.1396,217.17,217.732,2508685.0
2024-10-22 15:00:00,217.735,217.7799,217.0,217.09,1602843.0
2024-10-22 15:30:00,217.09,217.88,217.0078,217.855,1583422.0
2024-10-22 16:00:00,217.85,218.22,217.52,217.97,4249580.0
2024-10-23 10:00:00,217.125,218.72,216.6401,217.3174,7859208.0
2024-10-23 10:30:00,217.32,217.35,215.39,216.32,5896371.0
2024-10-23 11:00:00,216.2801,216.67,215.65,215.9791,3269932.0
2024-10-23 11:30:00,215.9821,216.43,214.7,214.772,4197763.0
2024-10-23 12:00:00,214.7921,215.9397,214.77,215.7699,2502399.0
2024-10-23 12:30:00,215.74,215.76,214.8,214.81,2049712.0
2024-10-23 13:00:00,214.8,214.875,214.07,214.2133,2614262.0
2024-10-23 13:30:00,214.2476,214.2476,212.9,213.38,3369260.0
2024-10-23 14:00:00,213.38,213.55,212.24,212.5099,3678701.0
2024-10-23 14:30:00,212.49,213.77,212.11,213.6,3512964.0
2024-10-23 15:00:00,213.5863,213.96,213.22,213.88,2694965.0
2024-10-23 15:30:00,213.86,213.9,213.06,213.6699,2463298.0
2024-10-23 16:00:00,213.67,214.74,213.52,213.65,8085509.0
2024-10-24 10:00:00,244.68,251.1,242.65,249.27,45848278.0
2024-10-24 10:30:00,249.32,249.82,247.1,248.94,15882778.0
2024-10-24 11:00:00,248.9413,250.87,248.86,250.27,10373449.0
2024-10-24 11:30:00,250.245,254.29,250.2201,254.1137,14889058.0
2024-10-24 12:00:00,254.11,254.93,253.1,253.97,11346777.0
2024-10-24 12:30:00,253.97,255.14,252.28,254.9599,10405816.0
2024-10-24 13:00:00,254.9598,256.5,254.6001,256.06,8594352.0
2024-10-24 13:30:00,256.05,257.99,255.86,256.9,9890728.0
2024-10-24 14:00:00,256.91,258.69,256.4001,257.65,8791901.0
2024-10-24 14:30:00,257.71,258.66,257.36,257.85,6904106.0
2024-10-24 15:00:00,257.825,259.74,257.51,259.3999,7583636.0
2024-10-24 15:30:00,259.3899,260.34,258.9,259.92,9692343.0
2024-10-24 16:00:00,259.89,262.1199,259.6,260.48,26721595.0
2024-10-25 10:00:00,256.01,269.44,255.32,269.026777,36504309.0
2024-10-25 10:30:00,269.16,269.2799,265.64,267.47,16422150.0
